Country,State,County,Date,Confirmed,Deaths,Recovered,Confirmed_New,Deaths_New,Recovered_New
Australia,New South Wales,n/a,02-19-2020,4.0,0.0,4.0,0.0,0.0,0.0
Australia,New South Wales,n/a,02-20-2020,4.0,0.0,4.0,0.0,0.0,0.0
Australia,New South Wales,n/a,02-21-2020,4.0,0.0,4.0,0.0,0.0,0.0
Australia,New South Wales,n/a,02-22-2020,4.0,0.0,4.0,0.0,0.0,0.0
Australia,New South Wales,n/a,02-23-2020,4.0,0.0,4.0,0.0,0.0,0.0
Australia,New South Wales,n/a,02-24-2020,4.0,0.0,4.0,0.0,0.0,0.0
Australia,New South Wales,n/a,02-25-2020,4.0,0.0,4.0,0.0,0.0,0.0
Australia,New South Wales,n/a,02-26-2020,4.0,0.0,4.0,0.0,0.0,0.0
Australia,New South Wales,n/a,02-27-2020,4.0,0.0,4.0,0.0,0.0,0.0
Australia,New South Wales,n/a,02-28-2020,4.0,0.0,4.0,0.0,0.0,0.0
Australia,New South Wales,n/a,02-29-2020,4.0,0.0,4.0,0.0,0.0,0.0
Australia,New South Wales,n/a,03-01-2020,6.0,0.0,4.0,2.0,0.0,0.0
Australia,New South Wales,n/a,03-02-2020,6.0,0.0,4.0,0.0,0.0,0.0
Australia,New South Wales,n/a,03-03-2020,13.0,0.0,4.0,7.0,0.0,0.0
Australia,New South Wales,n/a,03-04-2020,22.0,1.0,4.0,9.0,1.0,0.0
Australia,New South Wales,n/a,03-05-2020,22.0,1.0,4.0,0.0,0.0,0.0
Australia,New South Wales,n/a,03-06-2020,26.0,1.0,4.0,4.0,0.0,0.0
Australia,New South Wales,n/a,03-07-2020,28.0,1.0,4.0,2.0,0.0,0.0
Australia,New South Wales,n/a,03-08-2020,38.0,3.0,4.0,10.0,2.0,0.0
Australia,New South Wales,n/a,03-09-2020,48.0,3.0,4.0,10.0,0.0,0.0
Australia,New South Wales,n/a,03-10-2020,55.0,2.0,4.0,7.0,-1.0,0.0
Australia,New South Wales,n/a,03-11-2020,65.0,2.0,4.0,10.0,0.0,0.0
Australia,New South Wales,n/a,03-12-2020,65.0,2.0,4.0,0.0,0.0,0.0
Australia,New South Wales,n/a,03-13-2020,92.0,2.0,4.0,27.0,0.0,0.0
Australia,New South Wales,n/a,03-14-2020,112.0,2.0,4.0,20.0,0.0,0.0
Australia,New South Wales,n/a,03-15-2020,134.0,2.0,4.0,22.0,0.0,0.0
Australia,New South Wales,n/a,03-16-2020,171.0,2.0,4.0,37.0,0.0,0.0
Australia,New South Wales,n/a,03-17-2020,210.0,4.0,4.0,39.0,2.0,0.0
Australia,New South Wales,n/a,03-18-2020,267.0,5.0,4.0,57.0,1.0,0.0
Australia,New South Wales,n/a,03-19-2020,307.0,5.0,4.0,40.0,0.0,0.0
Australia,New South Wales,n/a,03-20-2020,353.0,6.0,4.0,46.0,1.0,0.0
Australia,New South Wales,n/a,03-21-2020,436.0,6.0,4.0,83.0,0.0,0.0
Australia,New South Wales,n/a,03-22-2020,669.0,6.0,4.0,233.0,0.0,0.0
Australia,New South Wales,n/a,03-23-2020,669.0,6.0,4.0,0.0,0.0,0.0
Australia,New South Wales,n/a,03-24-2020,818.0,7.0,4.0,149.0,1.0,0.0
